family,strategy,policy,month,available_bets,bets,net,ending_bankroll,min_bankroll,max_principal_loss,max_drawdown,wins,refunds,losses,stop_reason,last_issue
predictions,fixed:number:27:pc28_high_regular,target1_limit80,2026-08,6358,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3463987
predictions,fixed:number:27:pc28_high_regular,target1_limit80,2026-09,2813,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3476449
predictions,fixed:number:27:pc28_netdisk_regular,bankroll_only,2026-07,9246,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3454761
predictions,fixed:number:27:pc28_netdisk_regular,bankroll_only,2026-08,6358,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3464007
predictions,fixed:number:27:pc28_netdisk_regular,bankroll_only,2026-09,2813,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3476469
predictions,fixed:number:27:pc28_netdisk_regular,first_profit_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:27:pc28_netdisk_regular,first_profit_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:27:pc28_netdisk_regular,first_profit_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:27:pc28_netdisk_regular,first_profit_limit99,2026-07,9246,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3454760
predictions,fixed:number:27:pc28_netdisk_regular,first_profit_limit99,2026-08,6358,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3464006
predictions,fixed:number:27:pc28_netdisk_regular,first_profit_limit99,2026-09,2813,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3476468
predictions,fixed:number:27:pc28_netdisk_regular,target1_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:27:pc28_netdisk_regular,target1_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:27:pc28_netdisk_regular,target1_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:27:pc28_netdisk_regular,target5_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:27:pc28_netdisk_regular,target5_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:27:pc28_netdisk_regular,target5_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:27:pc28_netdisk_regular,target10_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:27:pc28_netdisk_regular,target10_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:27:pc28_netdisk_regular,target10_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:27:pc28_netdisk_regular,target1_limit80,2026-07,9246,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3454741
predictions,fixed:number:27:pc28_netdisk_regular,target1_limit80,2026-08,6358,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3463987
predictions,fixed:number:27:pc28_netdisk_regular,target1_limit80,2026-09,2813,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3476449
predictions,fixed:number:2:pc28_high_regular,bankroll_only,2026-07,9246,664,-100.0,0.0,0.0,100.0,258.0,4,0,660,bankrupt,3455325
predictions,fixed:number:2:pc28_high_regular,bankroll_only,2026-08,6358,241,-100.0,0.0,0.0,100.0,227.0,1,0,240,bankrupt,3464148
predictions,fixed:number:2:pc28_high_regular,bankroll_only,2026-09,2813,382,-100.0,0.0,0.0,100.0,198.0,2,0,380,bankrupt,3476751
predictions,fixed:number:2:pc28_high_regular,first_profit_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:2:pc28_high_regular,first_profit_limit20,2026-08,6358,14,127.0,227.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_high_regular,first_profit_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:2:pc28_high_regular,first_profit_limit99,2026-07,9246,87,54.0,154.0,14.0,86.0,86.0,1,0,86,profit_target,3454748
predictions,fixed:number:2:pc28_high_regular,first_profit_limit99,2026-08,6358,14,127.0,227.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_high_regular,first_profit_limit99,2026-09,2813,79,62.0,162.0,22.0,78.0,78.0,1,0,78,profit_target,3476448
predictions,fixed:number:2:pc28_high_regular,target1_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:2:pc28_high_regular,target1_limit20,2026-08,6358,14,127.0,227.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_high_regular,target1_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:2:pc28_high_regular,target5_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:2:pc28_high_regular,target5_limit20,2026-08,6358,14,127.0,227.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_high_regular,target5_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:2:pc28_high_regular,target10_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:2:pc28_high_regular,target10_limit20,2026-08,6358,14,127.0,227.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_high_regular,target10_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:2:pc28_high_regular,target1_limit80,2026-07,9246,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3454741
predictions,fixed:number:2:pc28_high_regular,target1_limit80,2026-08,6358,14,127.0,227.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_high_regular,target1_limit80,2026-09,2813,79,62.0,162.0,22.0,78.0,78.0,1,0,78,profit_target,3476448
predictions,fixed:number:2:pc28_netdisk_regular,bankroll_only,2026-07,9246,652,-100.0,0.0,0.0,100.0,252.0,4,0,648,bankrupt,3455313
predictions,fixed:number:2:pc28_netdisk_regular,bankroll_only,2026-08,6358,238,-100.0,0.0,0.0,100.0,224.0,1,0,237,bankrupt,3464145
predictions,fixed:number:2:pc28_netdisk_regular,bankroll_only,2026-09,2813,376,-100.0,0.0,0.0,100.0,192.0,2,0,374,bankrupt,3476745
predictions,fixed:number:2:pc28_netdisk_regular,first_profit_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:2:pc28_netdisk_regular,first_profit_limit20,2026-08,6358,14,124.0,224.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_netdisk_regular,first_profit_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:2:pc28_netdisk_regular,first_profit_limit99,2026-07,9246,87,51.0,151.0,14.0,86.0,86.0,1,0,86,profit_target,3454748
predictions,fixed:number:2:pc28_netdisk_regular,first_profit_limit99,2026-08,6358,14,124.0,224.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_netdisk_regular,first_profit_limit99,2026-09,2813,79,59.0,159.0,22.0,78.0,78.0,1,0,78,profit_target,3476448
predictions,fixed:number:2:pc28_netdisk_regular,target1_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:2:pc28_netdisk_regular,target1_limit20,2026-08,6358,14,124.0,224.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_netdisk_regular,target1_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:2:pc28_netdisk_regular,target5_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:2:pc28_netdisk_regular,target5_limit20,2026-08,6358,14,124.0,224.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_netdisk_regular,target5_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:2:pc28_netdisk_regular,target10_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:2:pc28_netdisk_regular,target10_limit20,2026-08,6358,14,124.0,224.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_netdisk_regular,target10_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:2:pc28_netdisk_regular,target1_limit80,2026-07,9246,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3454741
predictions,fixed:number:2:pc28_netdisk_regular,target1_limit80,2026-08,6358,14,124.0,224.0,87.0,13.0,13.0,1,0,13,profit_target,3463921
predictions,fixed:number:2:pc28_netdisk_regular,target1_limit80,2026-09,2813,79,59.0,159.0,22.0,78.0,78.0,1,0,78,profit_target,3476448
predictions,fixed:number:3:pc28_high_regular,bankroll_only,2026-07,9246,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3454761
predictions,fixed:number:3:pc28_high_regular,bankroll_only,2026-08,6358,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3464007
predictions,fixed:number:3:pc28_high_regular,bankroll_only,2026-09,2813,316,-100.0,0.0,0.0,100.0,166.0,3,0,313,bankrupt,3476685
predictions,fixed:number:3:pc28_high_regular,first_profit_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:3:pc28_high_regular,first_profit_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:3:pc28_high_regular,first_profit_limit20,2026-09,2813,6,66.0,166.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_high_regular,first_profit_limit99,2026-07,9246,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3454760
predictions,fixed:number:3:pc28_high_regular,first_profit_limit99,2026-08,6358,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3464006
predictions,fixed:number:3:pc28_high_regular,first_profit_limit99,2026-09,2813,6,66.0,166.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_high_regular,target1_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:3:pc28_high_regular,target1_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:3:pc28_high_regular,target1_limit20,2026-09,2813,6,66.0,166.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_high_regular,target5_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:3:pc28_high_regular,target5_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:3:pc28_high_regular,target5_limit20,2026-09,2813,6,66.0,166.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_high_regular,target10_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:3:pc28_high_regular,target10_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:3:pc28_high_regular,target10_limit20,2026-09,2813,6,66.0,166.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_high_regular,target1_limit80,2026-07,9246,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3454741
predictions,fixed:number:3:pc28_high_regular,target1_limit80,2026-08,6358,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3463987
predictions,fixed:number:3:pc28_high_regular,target1_limit80,2026-09,2813,6,66.0,166.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_netdisk_regular,bankroll_only,2026-07,9246,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3454761
predictions,fixed:number:3:pc28_netdisk_regular,bankroll_only,2026-08,6358,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3464007
predictions,fixed:number:3:pc28_netdisk_regular,bankroll_only,2026-09,2813,216,-100.0,0.0,0.0,100.0,152.0,2,0,214,bankrupt,3476585
predictions,fixed:number:3:pc28_netdisk_regular,first_profit_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:3:pc28_netdisk_regular,first_profit_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:3:pc28_netdisk_regular,first_profit_limit20,2026-09,2813,6,52.0,152.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_netdisk_regular,first_profit_limit99,2026-07,9246,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3454760
predictions,fixed:number:3:pc28_netdisk_regular,first_profit_limit99,2026-08,6358,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3464006
predictions,fixed:number:3:pc28_netdisk_regular,first_profit_limit99,2026-09,2813,6,52.0,152.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_netdisk_regular,target1_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:3:pc28_netdisk_regular,target1_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:3:pc28_netdisk_regular,target1_limit20,2026-09,2813,6,52.0,152.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_netdisk_regular,target5_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:3:pc28_netdisk_regular,target5_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:3:pc28_netdisk_regular,target5_limit20,2026-09,2813,6,52.0,152.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_netdisk_regular,target10_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:3:pc28_netdisk_regular,target10_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:3:pc28_netdisk_regular,target10_limit20,2026-09,2813,6,52.0,152.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:3:pc28_netdisk_regular,target1_limit80,2026-07,9246,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3454741
predictions,fixed:number:3:pc28_netdisk_regular,target1_limit80,2026-08,6358,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3463987
predictions,fixed:number:3:pc28_netdisk_regular,target1_limit80,2026-09,2813,6,52.0,152.0,95.0,5.0,5.0,1,0,5,profit_target,3476375
predictions,fixed:number:4:pc28_high_regular,bankroll_only,2026-07,9246,155,-100.0,0.0,0.0,100.0,138.0,1,0,154,bankrupt,3454816
predictions,fixed:number:4:pc28_high_regular,bankroll_only,2026-08,6358,155,-100.0,0.0,0.0,100.0,153.0,1,0,154,bankrupt,3464062
predictions,fixed:number:4:pc28_high_regular,bankroll_only,2026-09,2813,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3476469
predictions,fixed:number:4:pc28_high_regular,first_profit_limit20,2026-07,9246,17,38.0,138.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_high_regular,first_profit_limit20,2026-08,6358,2,53.0,153.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_high_regular,first_profit_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:4:pc28_high_regular,first_profit_limit99,2026-07,9246,17,38.0,138.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_high_regular,first_profit_limit99,2026-08,6358,2,53.0,153.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_high_regular,first_profit_limit99,2026-09,2813,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3476468
predictions,fixed:number:4:pc28_high_regular,target1_limit20,2026-07,9246,17,38.0,138.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_high_regular,target1_limit20,2026-08,6358,2,53.0,153.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_high_regular,target1_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:4:pc28_high_regular,target5_limit20,2026-07,9246,17,38.0,138.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_high_regular,target5_limit20,2026-08,6358,2,53.0,153.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_high_regular,target5_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:4:pc28_high_regular,target10_limit20,2026-07,9246,17,38.0,138.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_high_regular,target10_limit20,2026-08,6358,2,53.0,153.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_high_regular,target10_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:4:pc28_high_regular,target1_limit80,2026-07,9246,17,38.0,138.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_high_regular,target1_limit80,2026-08,6358,2,53.0,153.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_high_regular,target1_limit80,2026-09,2813,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3476449
predictions,fixed:number:4:pc28_netdisk_regular,bankroll_only,2026-07,9246,148,-100.0,0.0,0.0,100.0,131.0,1,0,147,bankrupt,3454809
predictions,fixed:number:4:pc28_netdisk_regular,bankroll_only,2026-08,6358,148,-100.0,0.0,0.0,100.0,146.0,1,0,147,bankrupt,3464055
predictions,fixed:number:4:pc28_netdisk_regular,bankroll_only,2026-09,2813,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3476469
predictions,fixed:number:4:pc28_netdisk_regular,first_profit_limit20,2026-07,9246,17,31.0,131.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_netdisk_regular,first_profit_limit20,2026-08,6358,2,46.0,146.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_netdisk_regular,first_profit_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:4:pc28_netdisk_regular,first_profit_limit99,2026-07,9246,17,31.0,131.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_netdisk_regular,first_profit_limit99,2026-08,6358,2,46.0,146.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_netdisk_regular,first_profit_limit99,2026-09,2813,99,-99.0,1.0,1.0,99.0,99.0,0,0,99,loss_limit,3476468
predictions,fixed:number:4:pc28_netdisk_regular,target1_limit20,2026-07,9246,17,31.0,131.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_netdisk_regular,target1_limit20,2026-08,6358,2,46.0,146.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_netdisk_regular,target1_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:4:pc28_netdisk_regular,target5_limit20,2026-07,9246,17,31.0,131.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_netdisk_regular,target5_limit20,2026-08,6358,2,46.0,146.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_netdisk_regular,target5_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:4:pc28_netdisk_regular,target10_limit20,2026-07,9246,17,31.0,131.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_netdisk_regular,target10_limit20,2026-08,6358,2,46.0,146.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_netdisk_regular,target10_limit20,2026-09,2813,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3476389
predictions,fixed:number:4:pc28_netdisk_regular,target1_limit80,2026-07,9246,17,31.0,131.0,84.0,16.0,16.0,1,0,16,profit_target,3454678
predictions,fixed:number:4:pc28_netdisk_regular,target1_limit80,2026-08,6358,2,46.0,146.0,99.0,1.0,1.0,1,0,1,profit_target,3463909
predictions,fixed:number:4:pc28_netdisk_regular,target1_limit80,2026-09,2813,80,-80.0,20.0,20.0,80.0,80.0,0,0,80,loss_limit,3476449
predictions,fixed:number:5:pc28_high_regular,bankroll_only,2026-07,9246,100,-100.0,0.0,0.0,100.0,100.0,0,0,100,bankrupt,3454761
predictions,fixed:number:5:pc28_high_regular,bankroll_only,2026-08,6358,562,-100.0,0.0,0.0,100.0,190.0,11,0,551,bankrupt,3464469
predictions,fixed:number:5:pc28_high_regular,bankroll_only,2026-09,2813,1360,-100.0,0.0,0.0,100.0,264.0,30,0,1330,bankrupt,3477729
predictions,fixed:number:5:pc28_high_regular,first_profit_limit20,2026-07,9246,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3454681
predictions,fixed:number:5:pc28_high_regular,first_profit_limit20,2026-08,6358,20,-20.0,80.0,80.0,20.0,20.0,0,0,20,loss_limit,3463927
predictions,fixed:number:5:pc28_high_regular,first_profit_limit20,2026-09,2813,20,22.0,122.0,81.0,19.0,19.0,1,0,19,profit_target,3476389
